transaction_id,item_sku,region,transaction_date,unit_price,units_sold,card_number,cvv
12602,PROD-063,South,2024-07-06,221.23,97,5093157315585122,134
13048,PROD-058,Central,2024-07-06,30.08,78,4220694005732375,906
13378,PROD-070,North,2024-07-06,124.34,31,7365509926160686,934
12124,PROD-062,South,2024-07-06,84.83,63,1411096676540975,668
14251,PROD-009,East,2024-07-07,224.07,99,5093460702674353,608
12378,PROD-061,West,2024-07-07,376.08,87,5169274661900232,293
11299,PROD-027,North,2024-07-07,481.78,94,2061001521420054,599
10417,PROD-086,West,2024-07-07,416.46,55,5486018222105646,428
10636,PROD-028,West,2024-07-08,415.06,8,3555246027239346,200
14707,PROD-092,Central,2024-07-08,337.41,24,1654029392530774,854
11761,PROD-028,Central,2024-07-08,220.21,33,7501653599187200,174
13947,PROD-057,South,2024-07-08,240.4,40,6356842589000697,209
13778,PROD-089,South,2024-07-08,178.6,26,6861643012411015,211
10151,PROD-012,East,2024-07-08,413.38,40,8460643875921343,725
13622,PROD-008,North,2024-07-09,435.33,25,6004925958467241,464
14560,PROD-094,Central,2024-07-09,430.56,75,4692704013758554,847
12315,PROD-029,South,2024-07-09,386.7,87,1243696694548735,529
13200,PROD-063,West,2024-07-10,377.97,89,7865938494827636,290
14065,PROD-013,South,2024-07-10,203.95,29,6158434529330325,427
14884,PROD-067,North,2024-07-10,274.08,64,7960426337937077,920
13557,PROD-053,North,2024-07-10,245.77,20,6327260511651396,548
12704,PROD-088,East,2024-07-10,44.46,29,4122573013615579,573
13710,PROD-000,East,2024-07-10,123.09,8,7273703404755061,713
10111,PROD-081,Central,2024-07-11,10.88,64,6572170911678141,368
12364,PROD-061,Central,2024-07-11,468.39,97,7013057175207153,345
14675,PROD-006,South,2024-07-11,28.35,23,5358243701385742,180
10003,PROD-028,Central,2024-07-11,241.44,64,1180098247336527,877
13681,PROD-091,West,2024-07-11,138.69,75,5381480462142479,920
14765,PROD-091,East,2024-07-12,39.17,59,7880867281562990,289
10499,PROD-032,East,2024-07-12,166.26,38,7216698668909673,900
13724,PROD-035,East,2024-07-12,171.49,22,3186655219124813,482
11661,PROD-017,East,2024-07-12,287.15,11,7360829083240261,989
11243,PROD-026,West,2024-07-12,427.35,5,7226660414158619,697
11242,PROD-010,West,2024-07-12,323.93,91,5416008315338485,120
13917,PROD-084,South,2024-07-12,429.07,44,3096052413436301,968
14461,PROD-049,North,2024-07-12,277.58,4,4957438378453497,357
13978,PROD-053,East,2024-07-12,428.21,77,2057343867676812,205
13791,PROD-083,North,2024-07-12,487.35,8,7245621944113519,891
12680,PROD-074,West,2024-07-12,438.03,2,2984044681798330,212
13311,PROD-046,North,2024-07-13,383.87,98,2201406622011532,559
14941,PROD-035,Central,2024-07-14,201.03,61,5227823330864465,445
13974,PROD-093,North,2024-07-14,208.5,7,4990158212064987,487
13246,PROD-048,West,2024-07-14,119.69,100,5193577013768863,499
12393,PROD-044,North,2024-07-14,72.3,23,6603894449959384,114
11950,PROD-029,North,2024-07-14,394.58,80,3115290764945515,207
10984,PROD-039,Central,2024-07-15,423.59,89,1132356310144086,680
14839,PROD-048,West,2024-07-15,151.99,79,1636074861121398,637
13135,PROD-025,East,2024-07-15,145.31,2,7513988847089774,709
11336,PROD-055,South,2024-07-15,212.11,2,4241472315515496,121
11989,PROD-077,West,2024-07-16,93.82,60,4214914658289822,384
13768,PROD-048,West,2024-07-16,67.95,2,2288636610656233,942
14355,PROD-036,East,2024-07-16,147.0,67,3242049006494468,888
12537,PROD-088,West,2024-07-16,472.54,36,5659918176050581,375
12052,PROD-007,North,2024-07-16,499.17,95,4477964382932818,456
12132,PROD-086,South,2024-07-17,457.32,86,5165122933897761,806
12422,PROD-042,North,2024-07-17,449.77,61,4610823808204030,461
10215,PROD-005,Central,2024-07-18,145.38,33,2296748281505253,325
11524,PROD-018,North,2024-07-18,416.42,2,6836066830372074,962
11592,PROD-059,West,2024-07-18,11.31,33,7478124680640643,899
13463,PROD-097,West,2024-07-19,368.37,41,3615281013946100,981
14843,PROD-073,Central,2024-07-19,90.05,40,1133836950283141,324
12471,PROD-023,North,2024-07-19,150.88,50,7105911971527234,817
12402,PROD-071,West,2024-07-19,183.72,36,4569342750819495,817
11821,PROD-099,East,2024-07-19,466.62,84,5709985439663408,261
14005,PROD-091,South,2024-07-19,31.89,75,1455833663544747,244
11616,PROD-057,North,2024-07-19,74.92,69,7929206608745080,500
10327,PROD-046,Central,2024-07-19,472.27,69,8210687077639303,821
13144,PROD-089,East,2024-07-20,298.09,3,4056769607267817,398
14717,PROD-009,South,2024-07-20,104.69,9,7927924213186911,796
10582,PROD-086,Central,2024-07-20,456.27,30,1422027364138579,504
11485,PROD-030,Central,2024-07-20,232.55,70,8913255643801543,991
11374,PROD-054,West,2024-07-21,402.58,72,4408030908099027,602
10349,PROD-074,East,2024-07-21,23.6,68,8852576511674057,636
11361,PROD-052,West,2024-07-22,490.08,32,5796409885456469,601
11120,PROD-082,West,2024-07-22,100.59,46,4081819870350824,974
13853,PROD-040,South,2024-07-23,423.83,98,3616754503511948,754
10622,PROD-045,South,2024-07-23,68.74,42,6478744983128759,269
13041,PROD-076,West,2024-07-23,76.94,82,4640863830880732,672
13042,PROD-097,North,2024-07-23,131.94,10,4239571526272224,332
13914,PROD-056,Central,2024-07-23,302.88,46,6093377813298326,207
11775,PROD-085,West,2024-07-23,210.95,40,6191270753267335,785
12139,PROD-064,West,2024-07-23,343.33,71,3173749503226917,248
10086,PROD-039,Central,2024-07-23,131.81,6,3470213261799845,803
11583,PROD-010,East,2024-07-24,49.11,57,4637540723744036,808
11088,PROD-029,South,2024-07-24,201.9,25,2981751949076952,962
11653,PROD-050,Central,2024-07-24,122.32,36,3876659891729488,130
12513,PROD-063,South,2024-07-24,60.79,54,1206597017071341,974
13476,PROD-006,West,2024-07-24,324.87,65,6380836870355844,565
10126,PROD-023,East,2024-07-25,205.23,72,1097320466050922,963
13015,PROD-094,North,2024-07-25,259.55,30,8373415323195830,571
12869,PROD-033,Central,2024-07-25,371.63,9,7279928976517542,849
14722,PROD-086,North,2024-07-25,137.77,27,2003183188913485,766
11746,PROD-060,Central,2024-07-25,56.33,96,8934269651955183,316
12161,PROD-001,South,2024-07-25,259.69,90,2917938842218529,582
10002,PROD-047,South,2024-07-25,443.03,79,8645491915465978,352
11043,PROD-075,East,2024-07-26,209.69,91,2570649794126988,894
10353,PROD-043,Central,2024-07-26,192.85,44,4909593234878411,908
11221,PROD-006,East,2024-07-26,91.06,21,8760445915525666,209
10494,PROD-072,West,2024-07-26,12.7,11,6215409834081208,989
13553,PROD-070,North,2024-07-27,289.46,53,4533018358305871,245
12119,PROD-032,Central,2024-07-27,275.05,28,6754786560337267,411
12303,PROD-079,Central,2024-07-27,251.43,52,2053884952330320,383
12746,PROD-066,North,2024-07-27,96.42,34,1779610739915892,136
11807,PROD-049,East,2024-07-28,233.17,10,6792794350360866,237
10796,PROD-064,South,2024-07-28,478.76,19,3757331643131356,330
11201,PROD-059,North,2024-07-28,448.5,3,2093690687526447,814
10326,PROD-086,South,2024-07-28,252.21,17,4098533351262450,273
11135,PROD-072,North,2024-07-28,72.94,42,6449063247916443,108
12344,PROD-017,Central,2024-07-28,411.2,46,4069997451804651,662
14562,PROD-053,South,2024-07-29,13.08,41,7374163691203927,289
14925,PROD-004,North,2024-07-29,326.27,30,5452938495568852,272
14792,PROD-080,North,2024-07-29,74.81,66,4898057206295807,650
14634,PROD-061,South,2024-07-30,470.43,8,3022127732395744,106
12499,PROD-018,North,2024-07-30,270.06,41,8540689287970560,415
11252,PROD-049,East,2024-07-30,403.94,29,3110143733421600,223
10707,PROD-090,South,2024-07-30,160.39,18,6574800009652564,391
11731,PROD-025,Central,2024-07-30,300.37,62,2614436413670480,371
12063,PROD-061,West,2024-07-30,251.58,79,6901108666760747,876
12706,PROD-065,South,2024-07-31,479.22,24,4446354121512503,416
14113,PROD-048,South,2024-07-31,146.87,41,3924305274018711,297
12106,PROD-040,East,2024-07-31,302.41,51,8868446645046927,717
13663,PROD-073,North,2024-07-31,479.44,46,8703349468870591,299
12219,PROD-086,Central,2024-07-31,410.46,38,3223551123344652,289
13508,PROD-068,South,2024-07-31,73.37,91,8488611617285417,396
12966,PROD-031,North,2024-07-31,235.74,87,5213325877075877,638
11741,PROD-088,South,2024-08-01,439.72,19,8128250326309915,113
14965,PROD-013,West,2024-08-01,299.52,70,6503821709191564,121
11962,PROD-093,South,2024-08-01,267.2,64,7252914844050405,612
14987,PROD-073,South,2024-08-01,334.86,76,6492373025030126,303
12732,PROD-016,East,2024-08-01,407.54,95,1825253931415836,658
10977,PROD-077,East,2024-08-02,335.84,57,6557612365739923,462
12903,PROD-017,Central,2024-08-02,139.29,85,4065159276596262,701
14660,PROD-027,North,2024-08-02,234.27,15,3225609280001795,309
11034,PROD-057,East,2024-08-02,155.57,46,3742422683678155,172
11860,PROD-089,West,2024-08-02,462.86,82,6030190703033126,725
10652,PROD-041,North,2024-08-02,66.48,93,6466803987133569,518
14814,PROD-025,North,2024-08-02,369.36,38,6206497250666831,982
11003,PROD-069,Central,2024-08-03,452.04,60,1229931510384107,681
11484,PROD-082,East,2024-08-03,168.22,20,1100679225695464,897
14294,PROD-066,South,2024-08-03,291.75,97,2376790281103488,530
10685,PROD-056,West,2024-08-03,376.71,56,7645749666972041,669
13946,PROD-058,South,2024-08-03,83.82,58,5592198779758892,489
11165,PROD-000,West,2024-08-03,377.28,72,4546997080463879,182
14407,PROD-056,West,2024-08-03,144.93,74,2749668377875313,706
14232,PROD-024,North,2024-08-04,305.99,61,4943389897263211,644
14887,PROD-070,Central,2024-08-04,117.7,60,5761632210859349,964
14909,PROD-020,North,2024-08-04,142.43,34,3015982687140970,130
12889,PROD-022,North,2024-08-04,401.7,100,2038069445296874,775
10125,PROD-062,West,2024-08-04,416.5,38,8024226247723246,628
11842,PROD-024,South,2024-08-04,467.9,69,2143440678842112,829
10664,PROD-020,South,2024-08-05,322.82,67,2903700571335095,427
12544,PROD-029,North,2024-08-05,173.29,90,6317415137766512,719
14035,PROD-008,Central,2024-08-05,430.13,37,3346296622278881,280
11026,PROD-060,West,2024-08-06,28.9,84,5429297280736243,868
12173,PROD-051,West,2024-08-06,410.46,98,3395490614504092,947
11062,PROD-012,South,2024-08-06,367.08,48,8370508982165127,763
13064,PROD-091,West,2024-08-06,335.28,89,7112383662621268,822
14416,PROD-062,South,2024-08-06,294.15,86,4970837111691419,428
14491,PROD-042,West,2024-08-06,283.11,69,5342957773650820,798
12975,PROD-098,Central,2024-08-07,440.92,52,8440609624763916,652
11605,PROD-037,Central,2024-08-07,360.23,56,4845971720889555,586
11287,PROD-098,North,2024-08-08,191.04,32,5200912279948885,622
14947,PROD-035,North,2024-08-08,444.15,98,3402862040793364,992
12360,PROD-054,North,2024-08-08,283.17,7,6818058702793920,864
10448,PROD-042,South,2024-08-08,183.8,95,6162229985761409,685
14959,PROD-069,South,2024-08-08,489.11,25,6208174583517913,679
12534,PROD-060,South,2024-08-09,356.33,86,2585195426727552,494
12455,PROD-055,South,2024-08-10,368.28,93,2413916519762854,511
13384,PROD-008,North,2024-08-10,484.86,84,8640675484631553,732
13545,PROD-022,North,2024-08-10,474.5,19,7821469076380251,702
13863,PROD-075,North,2024-08-10,264.74,13,2881847803884095,903
11597,PROD-041,East,2024-08-11,241.06,78,6168773446755565,321
10805,PROD-004,South,2024-08-11,182.62,52,3191569313316571,991
12686,PROD-044,North,2024-08-11,213.41,16,1344826476680201,284
13150,PROD-039,East,2024-08-11,66.99,89,5003993797669650,396
10124,PROD-075,West,2024-08-11,287.66,9,7812383232967411,286
14559,PROD-080,North,2024-08-12,214.01,51,6863485142269170,694
10164,PROD-043,North,2024-08-12,388.35,25,5961748435250919,135
13250,PROD-087,East,2024-08-13,338.94,37,4340963278894140,852
12477,PROD-007,North,2024-08-13,283.61,84,5420015436848273,324
13465,PROD-079,South,2024-08-13,242.33,1,6231994087035685,806
12765,PROD-070,North,2024-08-13,118.06,82,5024971421060453,162
12247,PROD-021,Central,2024-08-13,159.05,82,6748441838250619,921
11709,PROD-030,East,2024-08-14,21.26,88,3745621130450125,314
14108,PROD-053,South,2024-08-14,85.79,81,7330414805499279,748
14955,PROD-003,South,2024-08-14,311.95,47,2432299882196548,524
11420,PROD-008,South,2024-08-14,249.72,63,3654024052640375,141
10535,PROD-079,West,2024-08-15,486.72,63,2143765336017814,781
11347,PROD-070,North,2024-08-15,184.87,50,6196904490372298,869
10082,PROD-065,East,2024-08-15,90.38,12,4254110405058843,607
10545,PROD-014,South,2024-08-15,215.49,36,7038464015507895,475
11244,PROD-016,North,2024-08-15,302.16,4,6660286921513897,930
13518,PROD-002,East,2024-08-15,453.01,82,1157451617271803,485
10960,PROD-077,Central,2024-08-16,185.1,90,1454249168894545,215
13894,PROD-088,East,2024-08-16,408.3,88,6477519778074109,446
12664,PROD-026,Central,2024-08-16,479.74,44,4659550374549369,812
12414,PROD-034,East,2024-08-17,162.3,15,5361462621182138,351
13594,PROD-019,West,2024-08-17,287.08,5,3396714127436474,775
13274,PROD-033,East,2024-08-17,86.84,79,6379564157677953,186
13955,PROD-030,North,2024-08-18,84.36,97,1671204555721597,935
10734,PROD-055,West,2024-08-18,405.92,13,1528916645021332,200
14100,PROD-072,North,2024-08-18,271.3,9,3052478582032452,366
13773,PROD-035,West,2024-08-18,355.14,20,3630886800041934,596
10502,PROD-070,Central,2024-08-19,164.34,52,8216797832015364,776
12155,PROD-037,South,2024-08-19,262.72,37,7227259379241353,341
12535,PROD-014,North,2024-08-19,420.27,65,4565505178094378,416
11937,PROD-068,North,2024-08-20,303.62,84,6692022377670379,597
10827,PROD-011,West,2024-08-20,373.91,32,2133378949561536,213
10610,PROD-010,Central,2024-08-20,195.8,68,8880865070697478,445
12521,PROD-052,South,2024-08-20,335.04,67,6174792185966556,902
10882,PROD-017,North,2024-08-20,402.9,70,4710017331270065,910
13386,PROD-088,West,2024-08-21,237.41,39,2824225563520945,226
10639,PROD-088,South,2024-08-21,119.8,87,6173337238837235,777
14418,PROD-028,West,2024-08-21,103.09,6,5450416863365306,480
10482,PROD-078,Central,2024-08-22,328.63,10,5072696534739856,450
13762,PROD-091,Central,2024-08-22,88.31,12,5844567846264776,289
11698,PROD-077,South,2024-08-22,425.36,51,4286362133639720,693
10425,PROD-081,Central,2024-08-22,377.1,32,7047934854384459,912
13497,PROD-090,North,2024-08-23,233.93,43,1107730578189445,303
10444,PROD-089,North,2024-08-23,61.45,65,2268378257750238,134
11651,PROD-021,Central,2024-08-23,95.36,83,5975131686076454,409
11076,PROD-056,North,2024-08-23,51.98,10,1353384811390231,611
14332,PROD-068,North,2024-08-23,127.21,70,6378858752138092,646
12697,PROD-013,East,2024-08-25,250.84,90,1567194425580736,407
13595,PROD-061,North,2024-08-25,264.82,90,3855735217263446,287
12292,PROD-029,East,2024-08-25,336.18,53,2777184196659739,708
14079,PROD-011,North,2024-08-26,139.3,48,6220340916897637,319
14554,PROD-046,South,2024-08-26,263.3,41,1242044597825968,507
14866,PROD-073,North,2024-08-26,209.2,73,4688540950685012,142
10318,PROD-096,West,2024-08-26,436.29,66,1011206843484782,773
11153,PROD-026,North,2024-08-26,351.71,96,4108336239076419,231
12466,PROD-003,Central,2024-08-27,329.79,24,4159857171024604,955
14735,PROD-013,East,2024-08-27,197.17,96,1147063622909793,165
12744,PROD-015,South,2024-08-27,446.88,76,2796520899034265,526
12363,PROD-039,North,2024-08-28,138.1,59,2581868926313564,244
10335,PROD-053,West,2024-08-28,455.6,94,3638825159287750,485
13996,PROD-066,West,2024-08-28,388.66,77,7816908363838837,762
13656,PROD-040,South,2024-08-28,292.09,13,3225397163864986,367
14729,PROD-021,South,2024-08-28,228.59,3,7462519978424719,992
14546,PROD-077,South,2024-08-28,35.22,47,8631222599399050,735
11050,PROD-082,Central,2024-08-29,205.55,16,6393372009693180,412
12120,PROD-001,Central,2024-08-29,100.65,5,2759667133970798,116
14143,PROD-097,West,2024-08-29,227.28,83,4366865534105490,628
10952,PROD-010,East,2024-08-29,298.34,39,4555797480478145,697
11872,PROD-089,South,2024-08-30,454.51,66,2467294242740903,652
13567,PROD-074,North,2024-08-30,92.24,82,4495636157390273,339
10136,PROD-069,North,2024-08-30,497.59,88,7396177185034487,447
14524,PROD-012,South,2024-08-31,477.58,45,8272414212285126,191
13422,PROD-080,South,2024-08-31,28.21,96,8644771484096042,415
14029,PROD-028,North,2024-08-31,473.77,39,1903400043739523,163
11760,PROD-035,South,2024-08-31,341.78,69,1794184935374055,542
12728,PROD-021,East,2024-08-31,370.64,64,7639371801005709,896
11501,PROD-046,East,2024-08-31,379.46,31,5017778193000872,218
12234,PROD-012,West,2024-09-01,289.58,79,7156583665001914,151
10163,PROD-059,West,2024-09-01,365.9,28,4844041298829781,916
10661,PROD-069,North,2024-09-01,335.6,69,1225477720253139,942
14597,PROD-042,Central,2024-09-01,243.1,91,2529424984852358,381
13393,PROD-062,South,2024-09-01,431.85,1,4162559600384525,833
13176,PROD-065,North,2024-09-01,468.22,20,5242783428201835,756
12448,PROD-079,South,2024-09-01,241.69,19,4622056524020480,710
10219,PROD-079,South,2024-09-01,404.09,69,6800637618959003,351
13552,PROD-072,West,2024-09-02,333.24,45,4258911639161279,434
14899,PROD-066,South,2024-09-02,91.86,97,2693087272041049,609
12370,PROD-056,Central,2024-09-02,355.01,49,1700635787767242,545
12669,PROD-052,Central,2024-09-02,329.97,41,1162206026774392,309
11572,PROD-085,West,2024-09-03,125.84,78,4030987306142928,473
14345,PROD-094,Central,2024-09-03,13.82,78,5949347833411885,733
10025,PROD-097,West,2024-09-03,45.82,83,5018835368020610,314
12190,PROD-011,North,2024-09-03,32.08,70,8914633691896587,126
14476,PROD-083,Central,2024-09-03,478.17,7,4120967097040986,906
10714,PROD-006,East,2024-09-03,90.59,80,2090307247850262,822
14139,PROD-061,Central,2024-09-04,404.96,20,3821802271085764,523
11119,PROD-088,North,2024-09-04,393.58,36,6143370199516975,377
10571,PROD-093,North,2024-09-04,15.39,10,6164909687363758,155
12826,PROD-038,East,2024-09-04,492.16,44,5172993705955133,589
12745,PROD-051,Central,2024-09-04,483.93,88,7146405795278627,798
10705,PROD-047,North,2024-09-04,64.48,28,5346400250677230,188
14120,PROD-046,South,2024-09-04,361.86,33,4654717446072455,170
14114,PROD-077,Central,2024-09-05,402.24,67,3023974668111092,515
10365,PROD-088,North,2024-09-05,291.49,53,1962844927116160,727
13490,PROD-056,East,2024-09-06,479.02,36,4929204508385750,284
13653,PROD-053,North,2024-09-07,107.86,35,3204977794871907,737
12333,PROD-084,West,2024-09-07,170.81,16,4219174229812941,911
14561,PROD-032,East,2024-09-07,92.02,22,7522928344316609,120
10112,PROD-097,West,2024-09-07,414.22,30,7023830386595082,471
11288,PROD-079,North,2024-09-08,239.53,36,7603302774208997,112
13027,PROD-049,West,2024-09-08,380.77,54,2341032630100888,485
13331,PROD-086,Central,2024-09-08,12.61,48,6025477126680310,903
13535,PROD-074,West,2024-09-08,239.39,63,3581705016085751,746
13357,PROD-007,North,2024-09-08,46.22,48,5291344934448157,259
13857,PROD-053,West,2024-09-09,363.82,61,3292972772049801,627
14931,PROD-037,South,2024-09-09,494.78,48,2687439812243134,968
11547,PROD-011,Central,2024-09-10,109.2,69,3573151612461066,337
14438,PROD-029,East,2024-09-10,373.94,68,6799431101767691,566
10914,PROD-002,North,2024-09-11,48.53,95,8592152515186464,167
12345,PROD-055,South,2024-09-11,151.72,44,5560479862388969,707
14225,PROD-056,Central,2024-09-12,385.4,54,5492999693594931,416
11913,PROD-040,Central,2024-09-12,460.46,6,4663266839111481,683
11150,PROD-083,South,2024-09-12,178.6,23,2822302623289777,895
14308,PROD-022,Central,2024-09-13,114.96,66,6208910381266121,231
12047,PROD-041,Central,2024-09-13,438.08,2,6847148868239105,966
13231,PROD-011,South,2024-09-13,204.31,74,8710676881738628,195
12517,PROD-081,East,2024-09-13,377.94,71,5219558558191649,313
12459,PROD-014,Central,2024-09-14,460.51,61,5145305881160462,656
11978,PROD-096,West,2024-09-14,187.54,23,4387815871595290,933
14295,PROD-041,South,2024-09-15,129.92,64,1470980417398852,931
10718,PROD-045,North,2024-09-15,367.64,3,6304483458050429,761
14499,PROD-091,East,2024-09-15,12.82,53,6710526569040877,946
10393,PROD-027,South,2024-09-15,279.69,59,2764677912298287,800
14545,PROD-021,East,2024-09-15,437.03,41,1974375167597898,922
12614,PROD-025,East,2024-09-15,317.85,53,6007891387404436,554
11669,PROD-015,South,2024-09-15,428.82,54,3954976015539899,896
11304,PROD-048,East,2024-09-16,232.17,11,2841963559019919,130
11124,PROD-012,Central,2024-09-16,323.8,97,3154046939547891,250
12888,PROD-038,East,2024-09-16,93.47,3,1294710779815151,185
12608,PROD-093,East,2024-09-16,450.43,80,4347429566039798,110
14216,PROD-032,East,2024-09-16,487.57,89,1394656438026940,973
13164,PROD-067,East,2024-09-17,80.76,50,6722274141951764,701
14222,PROD-032,South,2024-09-17,299.94,100,4455322034986735,361
12195,PROD-036,North,2024-09-17,483.45,15,8222482872159141,926
13611,PROD-075,South,2024-09-17,470.46,58,3195254531484057,446
12872,PROD-036,Central,2024-09-18,40.02,41,2068833238132072,886
11834,PROD-034,Central,2024-09-19,51.5,20,3763534375778894,231
12509,PROD-051,South,2024-09-19,32.7,85,3702445044850332,689
13913,PROD-049,East,2024-09-19,165.21,83,6440743545218539,608
10207,PROD-049,South,2024-09-19,171.19,18,7737479254963789,972
13828,PROD-088,West,2024-09-19,155.43,80,1935337000484430,499
13551,PROD-083,West,2024-09-20,389.19,100,7992484927439482,451
13985,PROD-091,South,2024-09-20,440.33,94,5787597769168774,837
11740,PROD-018,South,2024-09-20,295.41,5,1233639648019260,989
14578,PROD-030,South,2024-09-20,344.06,59,2035704545154522,112
11066,PROD-053,West,2024-09-20,367.22,58,5549206129732148,468
11723,PROD-056,West,2024-09-20,138.56,59,2395194897171233,553
13866,PROD-023,North,2024-09-21,359.03,76,1801218534763659,613
13447,PROD-080,Central,2024-09-21,273.33,19,6908804558464851,105
14329,PROD-016,West,2024-09-21,147.89,9,3456406452790718,581
12749,PROD-003,South,2024-09-21,167.75,24,6171193503995329,881
12391,PROD-066,North,2024-09-21,74.78,2,8750146827294648,223
10892,PROD-042,South,2024-09-21,184.16,43,2773212278472802,556
11509,PROD-044,East,2024-09-22,275.62,78,8706543604796151,515
12730,PROD-030,South,2024-09-22,487.77,47,3680575917509669,463
10488,PROD-003,West,2024-09-22,259.43,44,1402578793743463,597
13262,PROD-085,South,2024-09-22,245.35,93,4234598550329271,786
13473,PROD-046,South,2024-09-22,89.93,92,4097914060214397,297
11430,PROD-064,South,2024-09-22,416.46,6,3226533505235456,105
11011,PROD-057,North,2024-09-23,229.59,16,6617056053328240,958
12516,PROD-046,West,2024-09-23,287.89,71,3224252085286512,860
12483,PROD-042,North,2024-09-23,235.6,83,1628587391906410,581
12953,PROD-045,Central,2024-09-23,190.27,79,4343364496821686,108
13385,PROD-055,South,2024-09-23,401.84,74,3366621176453748,378
10972,PROD-010,North,2024-09-23,126.57,3,1106171906997540,842
14314,PROD-065,East,2024-09-24,394.83,48,6141442284847283,227
13340,PROD-054,West,2024-09-24,360.87,8,2503220588007745,280
14529,PROD-091,West,2024-09-24,59.59,55,6767644351725529,214
14819,PROD-015,South,2024-09-24,63.62,63,7140681362292366,488
13351,PROD-012,South,2024-09-24,292.07,29,4618734638503460,499
11645,PROD-087,North,2024-09-24,280.7,44,5682993865935639,240
10754,PROD-097,North,2024-09-24,251.83,84,3986480372587987,700
10305,PROD-068,North,2024-09-25,338.35,79,8693959284841967,807
11639,PROD-008,East,2024-09-25,383.43,23,1606416235509682,327
14851,PROD-091,Central,2024-09-25,498.01,56,7554733744527487,932
13650,PROD-029,Central,2024-09-25,88.4,48,8057367443803052,935
13511,PROD-032,North,2024-09-25,317.52,89,8154781596439710,837
10359,PROD-048,North,2024-09-26,102.02,100,1598792722684047,343
12500,PROD-093,West,2024-09-26,251.51,87,3807565367850817,948
14872,PROD-042,Central,2024-09-27,65.1,28,4403959924831402,480
12178,PROD-008,Central,2024-09-27,465.21,13,7383966315215305,762
13228,PROD-003,East,2024-09-27,348.7,84,1479756983006050,997
14228,PROD-095,Central,2024-09-27,101.23,87,8458939155353323,701
11234,PROD-024,East,2024-09-27,228.7,10,6674302288358761,884
13107,PROD-002,South,2024-09-27,53.65,96,2482611279703215,678
12031,PROD-094,North,2024-09-27,409.6,22,1389704850906413,289
14828,PROD-008,Central,2024-09-27,482.91,70,5292946208115761,328
12871,PROD-092,Central,2024-09-28,470.01,50,5098039323770840,686
13839,PROD-003,North,2024-09-28,18.01,39,1310531801983479,340
13402,PROD-018,South,2024-09-28,339.13,82,5172618205223330,734
10588,PROD-005,North,2024-09-28,111.01,1,7165982660178755,302
11112,PROD-045,North,2024-09-28,145.61,61,3047277907660779,831
11059,PROD-088,Central,2024-09-29,25.73,21,6831168311423166,355
14199,PROD-018,North,2024-09-29,407.66,58,4999446640823213,403
12681,PROD-059,West,2024-09-29,462.48,27,2907237552544339,632
12238,PROD-028,South,2024-09-29,56.72,18,1113384138770931,118
12578,PROD-095,West,2024-09-29,416.87,98,2250716763384859,942
13002,PROD-076,East,2024-09-29,352.35,30,8069197330722666,700
12004,PROD-093,West,2024-09-29,476.27,27,3932813754506394,191
11640,PROD-011,South,2024-09-29,181.03,90,3392022025037336,283
13845,PROD-087,North,2024-09-30,88.89,33,7419407903010617,412
11323,PROD-043,South,2024-09-30,331.41,54,6023948022262430,513
14523,PROD-098,West,2024-09-30,34.22,70,7921905227227057,281
12559,PROD-058,East,2024-09-30,55.0,44,6286047792492764,243
14871,PROD-011,South,2024-09-30,79.4,30,4456424256711111,937
11331,PROD-058,South,2024-09-30,356.18,22,4819892618689243,747
14284,PROD-016,East,2024-10-01,290.16,52,3141641549980711,843
10161,PROD-047,Central,2024-10-01,78.15,61,1566990626270608,807
11727,PROD-023,South,2024-10-01,372.37,74,8040439685207694,601
14248,PROD-059,South,2024-10-02,142.01,93,3091569135427023,324
14406,PROD-031,North,2024-10-02,247.63,74,7809055729578009,782
11817,PROD-038,West,2024-10-02,429.22,17,4644754936882710,477
14897,PROD-021,East,2024-10-02,461.37,43,4218237418242586,598
11816,PROD-089,West,2024-10-02,292.95,66,4012071864307315,958
14575,PROD-053,West,2024-10-02,268.09,10,5241887470236812,135
14595,PROD-088,North,2024-10-02,54.24,80,5199512955662904,275
14508,PROD-065,East,2024-10-03,451.27,86,3627215086316752,212
10191,PROD-017,South,2024-10-03,201.61,88,2126920862653160,206
11217,PROD-097,West,2024-10-03,50.91,37,7570379283768772,268
10819,PROD-091,Central,2024-10-03,200.9,84,2875713793554647,724
12830,PROD-068,South,2024-10-03,447.08,73,4966648196370169,989
14016,PROD-044,West,2024-10-03,437.37,12,2657713000440690,622
11543,PROD-090,South,2024-10-04,399.06,93,1538773385287457,534
12335,PROD-073,Central,2024-10-04,373.36,2,8374873083352428,246
12129,PROD-031,Central,2024-10-04,91.98,8,3174231558301842,645
14648,PROD-016,Central,2024-10-04,203.07,79,4293257780395848,861
11363,PROD-067,South,2024-10-05,97.6,46,2132526785387442,490
12523,PROD-029,West,2024-10-05,77.04,80,8933131190488309,941
13415,PROD-080,Central,2024-10-05,148.91,7,3245499495142093,863
12817,PROD-086,Central,2024-10-05,427.36,84,8797299401614148,640
11916,PROD-037,Central,2024-10-05,139.82,68,1056313581010069,217
13763,PROD-014,South,2024-10-05,332.42,50,1022072623083937,944
10542,PROD-000,North,2024-10-05,417.82,75,7476037948977936,220
11715,PROD-053,South,2024-10-05,250.51,54,1989389194355611,508
